T,H,algo,mean,lo,hi
100,800,unknown_c11e-01_c21e-01_stage1,0.6246666666666666,0.6159999999999999,0.6330000000000001
100,800,unknown_c11e-01_c21e-02_em10,0.6246666666666666,0.6163333333333333,0.6330000000000001
100,800,unknown_c11e-01_c21e-02_stage1,0.6246666666666666,0.6156666666666667,0.6326666666666668
100,800,unknown_c11e-01_c21e-03_em10,0.6246666666666666,0.6156666666666667,0.6329999999999999
100,800,unknown_c11e-01_c21e-03_stage1,0.6246666666666666,0.6163333333333333,0.6329999999999999
100,800,unknown_c11e-01_c25e-02_em10,0.6246666666666666,0.6160000000000001,0.6329999999999999
100,800,unknown_c11e-01_c25e-02_stage1,0.6246666666666666,0.6159999999999999,0.6329999999999999
100,800,unknown_c11e-01_c25e-03_em10,0.6246666666666666,0.616,0.6326666666666667
100,800,unknown_c11e-01_c25e-03_stage1,0.6246666666666666,0.6159999999999999,0.6329999999999999
100,800,unknown_c11e-02_c21e-01_em10,0.6246666666666666,0.616,0.6326666666666668
100,800,unknown_c11e-02_c21e-01_stage1,0.6246666666666666,0.6156666666666667,0.6326666666666668
100,800,unknown_c11e-02_c21e-02_em10,0.6246666666666666,0.616,0.6329999999999999
100,800,unknown_c11e-02_c21e-02_stage1,0.6246666666666666,0.6163249999999999,0.6326666666666668
100,800,unknown_c11e-02_c21e-03_em10,0.6246666666666666,0.6159999999999999,0.6326666666666667
100,800,unknown_c11e-02_c21e-03_stage1,0.6246666666666666,0.616,0.6329999999999999
100,800,unknown_c11e-02_c25e-02_em10,0.6246666666666666,0.6156666666666667,0.6329999999999999
100,800,unknown_c11e-02_c25e-02_stage1,0.6246666666666666,0.6159999999999999,0.6326666666666667
100,800,unknown_c11e-02_c25e-03_em10,0.6246666666666666,0.6163333333333333,0.6329999999999998
100,800,unknown_c11e-02_c25e-03_stage1,0.6246666666666666,0.6163333333333332,0.6329999999999999
100,800,unknown_c11e-03_c21e-01_em10,0.009000000000000008,0.006000000000000005,0.012666666666666678
100,800,unknown_c11e-03_c21e-01_stage1,0.030666666666666682,0.023333333333333355,0.03866666666666667
100,800,unknown_c11e-03_c21e-02_em10,0.009666666666666676,0.006333333333333339,0.01366666666666668
100,800,unknown_c11e-03_c21e-02_stage1,0.031333333333333345,0.023666666666666683,0.03966666666666667
100,800,unknown_c11e-03_c21e-03_em10,0.010000000000000009,0.006333333333333339,0.014000000000000012
100,800,unknown_c11e-03_c21e-03_stage1,0.03166666666666668,0.024000000000000018,0.039666666666666676
100,800,unknown_c11e-03_c25e-02_em10,0.009000000000000008,0.005666666666666671,0.012333333333333344
100,800,unknown_c11e-03_c25e-02_stage1,0.030666666666666682,0.023333333333333352,0.03866666666666669
100,800,unknown_c11e-03_c25e-03_em10,0.010000000000000009,0.006333333333333339,0.014000000000000012
100,800,unknown_c11e-03_c25e-03_stage1,0.03166666666666668,0.024000000000000018,0.039999999999999994
100,900,known_em10,0.0,0.0,0.0
100,900,known_stage1,0.0,0.0,0.0
100,900,oracle,0.0,0.0,0.0
100,900,unknown_c11e-01_c21e-01_em10,0.616,0.6069916666666666,0.6243333333333333
100,900,unknown_c11e-01_c21e-01_stage1,0.616,0.6073333333333333,0.6240083333333333
100,900,unknown_c11e-01_c21e-02_em10,0.616,0.607,0.6243333333333333
100,900,unknown_c11e-01_c21e-02_stage1,0.616,0.607,0.624
100,900,unknown_c11e-01_c21e-03_em10,0.616,0.6070000000000001,0.6243333333333333
100,900,unknown_c11e-01_c21e-03_stage1,0.616,0.6073333333333333,0.6240000000000001
100,900,unknown_c11e-01_c25e-02_em10,0.616,0.607,0.6243333333333333
100,900,unknown_c11e-01_c25e-02_stage1,0.616,0.6073333333333333,0.6243333333333332
100,900,unknown_c11e-01_c25e-03_em10,0.616,0.6073333333333334,0.6240000000000001
100,900,unknown_c11e-01_c25e-03_stage1,0.616,0.6073333333333333,0.6243333333333332
100,900,unknown_c11e-02_c21e-01_em10,0.616,0.6069916666666666,0.624
100,900,unknown_c11e-02_c21e-01_stage1,0.616,0.6073333333333333,0.6243333333333333
100,900,unknown_c11e-02_c21e-02_em10,0.616,0.6073333333333334,0.6246666666666666
100,900,unknown_c11e-02_c21e-02_stage1,0.616,0.6073333333333334,0.6243333333333332
100,900,unknown_c11e-02_c21e-03_em10,0.616,0.6073333333333334,0.6243333333333333
100,900,unknown_c11e-02_c21e-03_stage1,0.616,0.607,0.6243333333333332
100,900,unknown_c11e-02_c25e-02_em10,0.616,0.6076666666666666,0.6243333333333332
100,900,unknown_c11e-02_c25e-02_stage1,0.616,0.6073333333333333,0.6240000000000001
100,900,unknown_c11e-02_c25e-03_em10,0.616,0.6073333333333334,0.6240000000000001
100,900,unknown_c11e-02_c25e-03_stage1,0.616,0.6073333333333333,0.6240083333333334
100,900,unknown_c11e-03_c21e-01_em10,0.005666666666666671,0.0030000000000000027,0.008666666666666675
100,900,unknown_c11e-03_c21e-01_stage1,0.021000000000000008,0.013000000000000005,0.03000000000000001
100,900,unknown_c11e-03_c21e-02_em10,0.006000000000000005,0.0030000000000000027,0.009333333333333341
100,900,unknown_c11e-03_c21e-02_stage1,0.02133333333333334,0.013333333333333341,0.030333333333333337
100,900,unknown_c11e-03_c21e-03_em10,0.007000000000000006,0.00366666666666667,0.010666666666666677
100,900,unknown_c11e-03_c21e-03_stage1,0.02233333333333334,0.014333333333333342,0.032
100,900,unknown_c11e-03_c25e-02_em10,0.005666666666666671,0.0030000000000000027,0.008666666666666675
100,900,unknown_c11e-03_c25e-02_stage1,0.021000000000000008,0.013000000000000012,0.030333333333333334
100,900,unknown_c11e-03_c25e-03_em10,0.007000000000000006,0.00366666666666667,0.01067499999999989
100,900,unknown_c11e-03_c25e-03_stage1,0.02233333333333334,0.014000000000000009,0.03166666666666667
100,1000,known_em10,0.0,0.0,0.0
100,1000,known_stage1,0.0,0.0,0.0
100,1000,oracle,0.0,0.0,0.0
100,1000,unknown_c11e-01_c21e-01_em10,0.6219999999999999,0.6096666666666668,0.6323333333333333
100,1000,unknown_c11e-01_c21e-01_stage1,0.6219999999999999,0.61,0.6319999999999999
100,1000,unknown_c11e-01_c21e-02_em10,0.6219999999999999,0.61,0.6319999999999999
100,1000,unknown_c11e-01_c21e-02_stage1,0.6219999999999999,0.61,0.632
100,1000,unknown_c11e-01_c21e-03_em10,0.6219999999999999,0.6096666666666668,0.632
