T,H,S,repeat,embedding_time,svd_time,clustering_time,refinement_time,total_time,error_stage1,error_stage2
400,500,50,123,0.027456749230623245,0.886430686339736,0.015023069456219673,0.4072165470570326,1.3361270520836115,0.3275,0.3275
400,500,50,124,0.0257691890001297,0.778577471151948,0.014434132725000381,0.40721210092306137,1.2259928938001394,0.39,0.39
400,500,50,125,0.025501267984509468,0.7753485068678856,0.014997700229287148,0.41318998485803604,1.2290374599397182,0.3425,0.3425
400,500,50,126,0.025785448029637337,0.7889589853584766,0.014443440362811089,0.4030224960297346,1.2322103697806597,0.355,0.355
400,500,50,127,0.026907218620181084,0.9025888163596392,0.020334526896476746,0.40635712817311287,1.3561876900494099,0.40249999999999997,0.40249999999999997
400,500,50,128,0.02136848494410515,1.1194867826998234,0.0047517623752355576,0.42658706568181515,1.5721940957009792,0.37250000000000005,0.37250000000000005
400,500,50,129,0.021717606112360954,1.2360394541174173,0.005340022966265678,0.41628579050302505,1.679382873699069,0.39,0.39
400,500,50,130,0.020922057330608368,1.6327407490462065,0.004662005230784416,0.4063161723315716,2.064640983939171,0.36750000000000005,0.36750000000000005
400,500,50,131,0.020741375163197517,1.1556551847606897,0.005423633381724358,0.4211889822036028,1.6030091755092144,0.4075,0.4075
400,500,50,132,0.021236227825284004,1.6944790966808796,0.005425175651907921,0.4100436456501484,2.13118414580822,0.35250000000000004,0.35250000000000004
400,500,50,133,0.020639464259147644,1.4945132806897163,0.005556734278798103,0.4204155392944813,1.9411250185221434,0.33499999999999996,0.33499999999999996
400,500,50,134,0.02079574577510357,1.6045868005603552,0.005977584049105644,0.41428243927657604,2.0456425696611404,0.36,0.36
400,500,50,135,0.02221071533858776,1.9547205120325089,0.004289895296096802,0.4184387531131506,2.399659875780344,0.4075,0.4075
400,500,50,136,0.02243032492697239,1.756926268339157,0.012897530570626259,0.4082146845757961,2.200468808412552,0.35,0.35
