T,H,algo,mean,lo,hi
100,200,unknown_c11e-03_c25e-03_stage1,0.42333333333333345,0.39732499999999993,0.44833333333333336
100,300,known_em10,0.0,0.0,0.0
100,300,known_stage1,0.0010000000000000009,0.0,0.0023333333333333353
100,300,oracle,0.0,0.0,0.0
100,300,unknown_c11e-01_c21e-01_em10,0.614,0.6053333333333332,0.6229999999999999
100,300,unknown_c11e-01_c21e-01_stage1,0.614,0.6053333333333334,0.6223416666666667
100,300,unknown_c11e-01_c21e-02_em10,0.614,0.6056666666666666,0.6223333333333333
100,300,unknown_c11e-01_c21e-02_stage1,0.614,0.6053333333333335,0.6226666666666667
100,300,unknown_c11e-01_c21e-03_em10,0.614,0.6056666666666667,0.6226666666666667
100,300,unknown_c11e-01_c21e-03_stage1,0.614,0.6056666666666666,0.6226666666666667
100,300,unknown_c11e-01_c25e-02_em10,0.614,0.6050000000000001,0.6226666666666666
100,300,unknown_c11e-01_c25e-02_stage1,0.614,0.6056583333333332,0.6223333333333334
100,300,unknown_c11e-01_c25e-03_em10,0.614,0.6053333333333332,0.6226666666666667
100,300,unknown_c11e-01_c25e-03_stage1,0.614,0.6053333333333334,0.6223333333333332
100,300,unknown_c11e-02_c21e-01_em10,0.614,0.6053333333333334,0.6223333333333333
100,300,unknown_c11e-02_c21e-01_stage1,0.614,0.6053333333333334,0.6226666666666667
100,300,unknown_c11e-02_c21e-02_em10,0.614,0.6053333333333335,0.6223333333333333
100,300,unknown_c11e-02_c21e-02_stage1,0.614,0.6053333333333334,0.6223333333333334
100,300,unknown_c11e-02_c21e-03_em10,0.614,0.6053333333333332,0.6226666666666667
100,300,unknown_c11e-02_c21e-03_stage1,0.614,0.6053333333333335,0.6226666666666667
100,300,unknown_c11e-02_c25e-02_em10,0.614,0.6053333333333332,0.6223333333333334
100,300,unknown_c11e-02_c25e-02_stage1,0.614,0.6053333333333335,0.6226666666666667
100,300,unknown_c11e-02_c25e-03_em10,0.614,0.6053333333333332,0.6226666666666667
100,300,unknown_c11e-02_c25e-03_stage1,0.614,0.6053333333333334,0.6226666666666666
100,300,unknown_c11e-03_c21e-01_em10,0.10466666666666667,0.05566666666666667,0.157
100,300,unknown_c11e-03_c21e-01_stage1,0.3493333333333333,0.3203333333333333,0.37799999999999995
100,300,unknown_c11e-03_c21e-02_em10,0.057666666666666665,0.03466666666666667,0.08633333333333335
100,300,unknown_c11e-03_c21e-02_stage1,0.33633333333333343,0.31500000000000006,0.35800833333333326
100,300,unknown_c11e-03_c21e-03_em10,0.06366666666666668,0.04133333333333334,0.09133333333333334
100,300,unknown_c11e-03_c21e-03_stage1,0.34166666666666673,0.3193333333333334,0.36466666666666664
100,300,unknown_c11e-03_c25e-02_em10,0.031000000000000014,0.017000000000000008,0.04800000000000001
100,300,unknown_c11e-03_c25e-02_stage1,0.32599999999999996,0.30433333333333334,0.34800000000000003
100,300,unknown_c11e-03_c25e-03_em10,0.062000000000000006,0.03933333333333334,0.08933333333333333
100,300,unknown_c11e-03_c25e-03_stage1,0.34,0.3186666666666667,0.3616666666666666
100,400,known_em10,0.0,0.0,0.0
100,400,known_stage1,0.0,0.0,0.0
100,400,oracle,0.0,0.0,0.0
100,400,unknown_c11e-01_c21e-01_em10,0.6123333333333334,0.6036666666666667,0.6203333333333334
100,400,unknown_c11e-01_c21e-01_stage1,0.6123333333333334,0.6039999999999999,0.6206666666666667
100,400,unknown_c11e-01_c21e-02_em10,0.6123333333333334,0.6036666666666666,0.6206666666666667
100,400,unknown_c11e-01_c21e-02_stage1,0.6123333333333334,0.6039999999999999,0.6203333333333334
100,400,unknown_c11e-01_c21e-03_em10,0.6123333333333334,0.6036666666666667,0.6203333333333333
100,400,unknown_c11e-01_c21e-03_stage1,0.6123333333333334,0.6036666666666667,0.6203333333333334
100,400,unknown_c11e-01_c25e-02_em10,0.6123333333333334,0.6036666666666667,0.6206666666666667
100,400,unknown_c11e-01_c25e-02_stage1,0.6123333333333334,0.6036666666666668,0.6206666666666667
100,400,unknown_c11e-01_c25e-03_em10,0.6123333333333334,0.6036666666666667,0.6203333333333334
100,400,unknown_c11e-01_c25e-03_stage1,0.6123333333333334,0.6033333333333334,0.6206666666666667
100,400,unknown_c11e-02_c21e-01_em10,0.6123333333333334,0.6036666666666668,0.6203333333333334
100,400,unknown_c11e-02_c21e-01_stage1,0.6123333333333334,0.6039999999999999,0.6206666666666667
100,400,unknown_c11e-02_c21e-02_em10,0.6123333333333334,0.604,0.6203416666666666
100,400,unknown_c11e-02_c21e-02_stage1,0.6123333333333334,0.6036666666666667,0.6203333333333334
100,400,unknown_c11e-02_c21e-03_em10,0.6123333333333334,0.6039999999999999,0.6206666666666667
100,400,unknown_c11e-02_c21e-03_stage1,0.6123333333333334,0.6036666666666668,0.6206666666666667
100,400,unknown_c11e-02_c25e-02_em10,0.6123333333333334,0.604,0.6203333333333334
100,400,unknown_c11e-02_c25e-02_stage1,0.6123333333333334,0.6036666666666668,0.6203333333333333
100,400,unknown_c11e-02_c25e-03_em10,0.6123333333333334,0.6033333333333334,0.6203333333333334
100,400,unknown_c11e-02_c25e-03_stage1,0.6123333333333334,0.6036666666666668,0.6206666666666667
100,400,unknown_c11e-03_c21e-01_em10,0.021000000000000005,0.0,0.05200000000000001
100,400,unknown_c11e-03_c21e-01_stage1,0.23,0.2013333333333333,0.26333333333333336
100,400,unknown_c11e-03_c21e-02_em10,0.03266666666666668,0.02200000000000001,0.044666666666666674
100,400,unknown_c11e-03_c21e-02_stage1,0.24266666666666667,0.22266666666666665,0.2630083333333333
100,400,unknown_c11e-03_c21e-03_em10,0.03833333333333335,0.028666666666666684,0.049000000000000016
100,400,unknown_c11e-03_c21e-03_stage1,0.24799999999999997,0.22733333333333336,0.26767499999999994
100,400,unknown_c11e-03_c25e-02_em10,0.014333333333333345,0.009333333333333341,0.019666666666666683
100,400,unknown_c11e-03_c25e-02_stage1,0.23033333333333333,0.21,0.25100000000000006
100,400,unknown_c11e-03_c25e-03_em10,0.03500000000000002,0.025000000000000015,0.045666666666666675
100,400,unknown_c11e-03_c25e-03_stage1,0.245,0.22466666666666668,0.265
100,500,known_em10,0.0,0.0,0.0
100,500,known_stage1,0.0,0.0,0.0
100,500,oracle,0.0,0.0,0.0
100,500,unknown_c11e-01_c21e-01_em10,0.6180000000000001,0.607,0.628
100,500,unknown_c11e-01_c21e-01_stage1,0.6180000000000001,0.607,0.6276666666666666
100,500,unknown_c11e-01_c21e-02_em10,0.6180000000000001,0.6073333333333333,0.6276666666666666
100,500,unknown_c11e-01_c21e-02_stage1,0.6180000000000001,0.6073333333333333,0.6276666666666667
100,500,unknown_c11e-01_c21e-03_em10,0.6180000000000001,0.607,0.6276666666666666
100,500,unknown_c11e-01_c21e-03_stage1,0.6180000000000001,0.6066666666666668,0.628
100,500,unknown_c11e-01_c25e-02_em10,0.6180000000000001,0.607,0.627675
100,500,unknown_c11e-01_c25e-02_stage1,0.6180000000000001,0.6066666666666667,0.6276666666666666
100,500,unknown_c11e-01_c25e-03_em10,0.6180000000000001,0.6066666666666666,0.6276666666666667
100,500,unknown_c11e-01_c25e-03_stage1,0.6180000000000001,0.6066666666666667,0.6276666666666666
100,500,unknown_c11e-02_c21e-01_em10,0.6180000000000001,0.6066666666666667,0.6276666666666667
100,500,unknown_c11e-02_c21e-01_stage1,0.6180000000000001,0.6066666666666667,0.6276666666666666
100,500,unknown_c11e-02_c21e-02_em10,0.6180000000000001,0.607,0.6276666666666667
100,500,unknown_c11e-02_c21e-02_stage1,0.6180000000000001,0.607,0.6276666666666666
100,500,unknown_c11e-02_c21e-03_em10,0.6180000000000001,0.607,0.6276666666666667
100,500,unknown_c11e-02_c21e-03_stage1,0.6180000000000001,0.607,0.6276666666666667
100,500,unknown_c11e-02_c25e-02_em10,0.6180000000000001,0.607,0.6276666666666666
100,500,unknown_c11e-02_c25e-02_stage1,0.6180000000000001,0.607,0.628
100,500,unknown_c11e-02_c25e-03_em10,0.6180000000000001,0.6063333333333334,0.6276666666666667
100,500,unknown_c11e-02_c25e-03_stage1,0.6180000000000001,0.6069999999999999,0.628
100,500,unknown_c11e-03_c21e-01_em10,0.00366666666666667,0.0010000000000000009,0.007000000000000006
100,500,unknown_c11e-03_c21e-01_stage1,0.16099999999999998,0.14333333333333328,0.17833333333333332
100,500,unknown_c11e-03_c21e-02_em10,0.025333333333333354,0.016000000000000014,0.03800000000000002
100,500,unknown_c11e-03_c21e-02_stage1,0.178,0.15933333333333335,0.19633333333333333
100,500,unknown_c11e-03_c21e-03_em10,0.02900000000000002,0.019000000000000017,0.042000000000000016
100,500,unknown_c11e-03_c21e-03_stage1,0.18166666666666664,0.163,0.1996666666666666
100,500,unknown_c11e-03_c25e-02_em10,0.023000000000000017,0.014333333333333345,0.03533333333333335
100,500,unknown_c11e-03_c25e-02_stage1,0.176,0.15733333333333335,0.19400833333333325
100,500,unknown_c11e-03_c25e-03_em10,0.027666666666666687,0.018000000000000016,0.04000000000000002
100,500,unknown_c11e-03_c25e-03_stage1,0.18033333333333332,0.16166666666666668,0.19799999999999998
100,600,known_em10,0.0,0.0,0.0
100,600,known_stage1,0.0,0.0,0.0
100,600,oracle,0.0,0.0,0.0
100,600,unknown_c11e-01_c21e-01_em10,0.6136666666666668,0.6040000000000002,0.6226666666666668
100,600,unknown_c11e-01_c21e-01_stage1,0.6136666666666668,0.6036666666666668,0.6226666666666667
100,600,unknown_c11e-01_c21e-02_em10,0.6136666666666668,0.6043333333333333,0.6226666666666667
100,600,unknown_c11e-01_c21e-02_stage1,0.6136666666666668,0.604,0.623
100,600,unknown_c11e-01_c21e-03_em10,0.6136666666666668,0.6043333333333333,0.6223416666666667
100,600,unknown_c11e-01_c21e-03_stage1,0.6136666666666668,0.604,0.6229999999999999
100,600,unknown_c11e-01_c25e-02_em10,0.6136666666666668,0.6036666666666668,0.6223333333333334
100,600,unknown_c11e-01_c25e-02_stage1,0.6136666666666668,0.604,0.623
100,600,unknown_c11e-01_c25e-03_em10,0.6136666666666668,0.6039999999999999,0.6226666666666667
100,600,unknown_c11e-01_c25e-03_stage1,0.6136666666666668,0.6036666666666668,0.6226666666666666
100,600,unknown_c11e-02_c21e-01_em10,0.6136666666666668,0.6043333333333334,0.6226666666666668
100,600,unknown_c11e-02_c21e-01_stage1,0.6136666666666668,0.604,0.6226666666666667
100,600,unknown_c11e-02_c21e-02_em10,0.6136666666666668,0.6043333333333334,0.623
100,600,unknown_c11e-02_c21e-02_stage1,0.6136666666666668,0.6046666666666667,0.6226666666666667
100,600,unknown_c11e-02_c21e-03_em10,0.6136666666666668,0.604,0.6226666666666667
100,600,unknown_c11e-02_c21e-03_stage1,0.6136666666666668,0.6043333333333333,0.6226666666666668
100,600,unknown_c11e-02_c25e-02_em10,0.6136666666666668,0.6040000000000002,0.622675
100,600,unknown_c11e-02_c25e-02_stage1,0.6136666666666668,0.604,0.6226666666666667
100,600,unknown_c11e-02_c25e-03_em10,0.6136666666666668,0.6036666666666668,0.6226666666666668
100,600,unknown_c11e-02_c25e-03_stage1,0.6136666666666668,0.6040000000000002,0.6226666666666668
100,600,unknown_c11e-03_c21e-01_em10,0.01200000000000001,0.0076583333333333425,0.01733333333333335
100,600,unknown_c11e-03_c21e-01_stage1,0.10033333333333334,0.087,0.11466666666666667
100,600,unknown_c11e-03_c21e-02_em10,0.017666666666666678,0.011333333333333343,0.025666666666666674
100,600,unknown_c11e-03_c21e-02_stage1,0.10566666666666664,0.09066666666666666,0.12133333333333333
100,600,unknown_c11e-03_c21e-03_em10,0.020000000000000014,0.014000000000000012,0.02700000000000001
100,600,unknown_c11e-03_c21e-03_stage1,0.10833333333333332,0.09266666666666666,0.12434166666666657
100,600,unknown_c11e-03_c25e-02_em10,0.01566666666666668,0.011325000000000012,0.02100000000000002
100,600,unknown_c11e-03_c25e-02_stage1,0.10366666666666666,0.08933333333333333,0.11800833333333322
100,600,unknown_c11e-03_c25e-03_em10,0.01966666666666668,0.013000000000000012,0.02766666666666668
100,600,unknown_c11e-03_c25e-03_stage1,0.10733333333333334,0.09265833333333333,0.12300000000000001
100,700,known_em10,0.0,0.0,0.0
100,700,known_stage1,0.0,0.0,0.0
100,700,oracle,0.0,0.0,0.0
100,700,unknown_c11e-01_c21e-01_em10,0.62,0.6130000000000001,0.6266666666666667
100,700,unknown_c11e-01_c21e-01_stage1,0.62,0.6126666666666668,0.6266666666666667
100,700,unknown_c11e-01_c21e-02_em10,0.62,0.6126666666666668,0.6266666666666668
100,700,unknown_c11e-01_c21e-02_stage1,0.62,0.613,0.6266666666666667
100,700,unknown_c11e-01_c21e-03_em10,0.62,0.613,0.6266666666666667
100,700,unknown_c11e-01_c21e-03_stage1,0.62,0.6129999999999999,0.627
100,700,unknown_c11e-01_c25e-02_em10,0.62,0.613,0.626675
100,700,unknown_c11e-01_c25e-02_stage1,0.62,0.613,0.6266666666666668
100,700,unknown_c11e-01_c25e-03_em10,0.62,0.613,0.627
100,700,unknown_c11e-01_c25e-03_stage1,0.62,0.613,0.6266666666666667
100,700,unknown_c11e-02_c21e-01_em10,0.62,0.6129999999999999,0.627
100,700,unknown_c11e-02_c21e-01_stage1,0.62,0.613,0.6266666666666667
100,700,unknown_c11e-02_c21e-02_em10,0.62,0.6129999999999999,0.6266666666666667
100,700,unknown_c11e-02_c21e-02_stage1,0.62,0.613,0.6266666666666667
100,700,unknown_c11e-02_c21e-03_em10,0.62,0.6126666666666668,0.6269999999999999
100,700,unknown_c11e-02_c21e-03_stage1,0.62,0.613,0.627
100,700,unknown_c11e-02_c25e-02_em10,0.62,0.6130000000000001,0.6266666666666667
100,700,unknown_c11e-02_c25e-02_stage1,0.62,0.6129999999999999,0.6266666666666668
100,700,unknown_c11e-02_c25e-03_em10,0.62,0.6130000000000001,0.627
100,700,unknown_c11e-02_c25e-03_stage1,0.62,0.6126666666666668,0.6266666666666667
100,700,unknown_c11e-03_c21e-01_em10,0.014000000000000012,0.010333333333333342,0.018000000000000016
100,700,unknown_c11e-03_c21e-01_stage1,0.06633333333333334,0.05333333333333335,0.07966666666666669
100,700,unknown_c11e-03_c21e-02_em10,0.01733333333333335,0.012333333333333344,0.022666666666666686
100,700,unknown_c11e-03_c21e-02_stage1,0.0696666666666667,0.056325000000000014,0.08400000000000002
100,700,unknown_c11e-03_c21e-03_em10,0.01833333333333335,0.013333333333333345,0.023666666666666687
100,700,unknown_c11e-03_c21e-03_stage1,0.07066666666666667,0.057000000000000016,0.08466666666666667
100,700,unknown_c11e-03_c25e-02_em10,0.014333333333333345,0.010666666666666677,0.01833333333333335
100,700,unknown_c11e-03_c25e-02_stage1,0.0666666666666667,0.053333333333333365,0.08000000000000002
100,700,unknown_c11e-03_c25e-03_em10,0.018000000000000016,0.013000000000000012,0.023333333333333355
100,700,unknown_c11e-03_c25e-03_stage1,0.07033333333333334,0.05666666666666668,0.08466666666666667
100,800,known_em10,0.0,0.0,0.0
100,800,known_stage1,0.0,0.0,0.0
100,800,oracle,0.0,0.0,0.0
100,800,unknown_c11e-01_c21e-01_em10,0.6246666666666666,0.6159999999999999,0.6329999999999998
100,800,unknown_c11e-01_c21e-01_stage1,0.6246666666666666,0.616,0.6329999999999999
100,800,unknown_c11e-01_c21e-02_em10,0.6246666666666666,0.6159999999999999,0.6329999999999999
100,800,unknown_c11e-01_c21e-02_stage1,0.6246666666666666,0.616,0.6326666666666667
100,800,unknown_c11e-01_c21e-03_em10,0.6246666666666666,0.616,0.6329999999999999
100,800,unknown_c11e-01_c21e-03_stage1,0.6246666666666666,0.6156666666666667,0.6330000000000001
100,800,unknown_c11e-01_c25e-02_em10,0.6246666666666666,0.6163333333333333,0.6329999999999998
100,800,unknown_c11e-01_c25e-02_stage1,0.6246666666666666,0.616,0.6329999999999999
100,800,unknown_c11e-01_c25e-03_em10,0.6246666666666666,0.6159999999999999,0.6326666666666667
100,800,unknown_c11e-01_c25e-03_stage1,0.6246666666666666,0.616,0.6329999999999999
100,800,unknown_c11e-02_c21e-01_em10,0.6246666666666666,0.6159999999999999,0.6329999999999999
100,800,unknown_c11e-02_c21e-01_stage1,0.6246666666666666,0.6160000000000001,0.6329999999999999
100,800,unknown_c11e-02_c21e-02_em10,0.6246666666666666,0.6156666666666667,0.6330000000000001
100,800,unknown_c11e-02_c21e-02_stage1,0.6246666666666666,0.616,0.6326666666666667
100,800,unknown_c11e-02_c21e-03_em10,0.6246666666666666,0.616,0.6326666666666667
100,800,unknown_c11e-02_c21e-03_stage1,0.6246666666666666,0.616,0.6329999999999999
100,800,unknown_c11e-02_c25e-02_em10,0.6246666666666666,0.6156666666666666,0.6326666666666667
100,800,unknown_c11e-02_c25e-02_stage1,0.6246666666666666,0.6163333333333333,0.6326666666666668
100,800,unknown_c11e-02_c25e-03_em10,0.6246666666666666,0.6159999999999999,0.632675
100,800,unknown_c11e-02_c25e-03_stage1,0.6246666666666666,0.6156666666666666,0.6326666666666667
100,800,unknown_c11e-03_c21e-01_em10,0.008666666666666675,0.005666666666666671,0.011666666666666678
100,800,unknown_c11e-03_c21e-01_stage1,0.030666666666666682,0.023333333333333352,0.038333333333333344
100,800,unknown_c11e-03_c21e-02_em10,0.009333333333333341,0.006000000000000005,0.013000000000000012
100,800,unknown_c11e-03_c21e-02_stage1,0.031333333333333345,0.02366666666666668,0.03966666666666666
100,800,unknown_c11e-03_c21e-03_em10,0.009666666666666676,0.006333333333333339,0.013333333333333345
100,800,unknown_c11e-03_c21e-03_stage1,0.03166666666666668,0.024000000000000018,0.039333333333333345
100,800,unknown_c11e-03_c25e-02_em10,0.008666666666666675,0.005666666666666671,0.011666666666666678
100,800,unknown_c11e-03_c25e-02_stage1,0.030666666666666682,0.023333333333333352,0.038666666666666676
100,800,unknown_c11e-03_c25e-03_em10,0.009666666666666676,0.006333333333333339,0.013333333333333345
100,800,unknown_c11e-03_c25e-03_stage1,0.03166666666666668,0.024000000000000018,0.03966666666666667
100,900,known_em10,0.0,0.0,0.0
100,900,known_stage1,0.0,0.0,0.0
100,900,oracle,0.0,0.0,0.0
100,900,unknown_c11e-01_c21e-01_em10,0.616,0.6073333333333333,0.6243333333333333
100,900,unknown_c11e-01_c21e-01_stage1,0.616,0.607,0.6243333333333332
100,900,unknown_c11e-01_c21e-02_em10,0.616,0.6073333333333333,0.6243333333333333
100,900,unknown_c11e-01_c21e-02_stage1,0.616,0.6073333333333334,0.6243333333333333
100,900,unknown_c11e-01_c21e-03_em10,0.616,0.6073333333333333,0.624
100,900,unknown_c11e-01_c21e-03_stage1,0.616,0.6073333333333333,0.624
100,900,unknown_c11e-01_c25e-02_em10,0.616,0.6073333333333333,0.6243333333333333
100,900,unknown_c11e-01_c25e-02_stage1,0.616,0.607,0.6246666666666666
100,900,unknown_c11e-01_c25e-03_em10,0.616,0.607,0.624
100,900,unknown_c11e-01_c25e-03_stage1,0.616,0.6073333333333333,0.6243333333333332
100,900,unknown_c11e-02_c21e-01_em10,0.616,0.6076666666666667,0.6243333333333333
100,900,unknown_c11e-02_c21e-01_stage1,0.616,0.607325,0.6243333333333333
100,900,unknown_c11e-02_c21e-02_em10,0.616,0.607,0.6240000000000001
100,900,unknown_c11e-02_c21e-02_stage1,0.616,0.6073333333333334,0.6240000000000001
100,900,unknown_c11e-02_c21e-03_em10,0.616,0.607,0.6243333333333332
100,900,unknown_c11e-02_c21e-03_stage1,0.616,0.607,0.6243333333333333
100,900,unknown_c11e-02_c25e-02_em10,0.616,0.6070000000000001,0.6243333333333333
100,900,unknown_c11e-02_c25e-02_stage1,0.616,0.6073333333333333,0.6243333333333333
100,900,unknown_c11e-02_c25e-03_em10,0.616,0.6073333333333333,0.6243333333333332
100,900,unknown_c11e-02_c25e-03_stage1,0.616,0.607,0.6243333333333333
100,900,unknown_c11e-03_c21e-01_em10,0.005666666666666671,0.0030000000000000027,0.008666666666666675
100,900,unknown_c11e-03_c21e-01_stage1,0.021000000000000008,0.013000000000000008,0.03066666666666667
100,900,unknown_c11e-03_c21e-02_em10,0.006000000000000005,0.0030000000000000027,0.009333333333333341
100,900,unknown_c11e-03_c21e-02_stage1,0.02133333333333334,0.013333333333333341,0.030666666666666672
100,900,unknown_c11e-03_c21e-03_em10,0.007000000000000006,0.00366666666666667,0.010666666666666677
100,900,unknown_c11e-03_c21e-03_stage1,0.02233333333333334,0.014333333333333339,0.03166666666666667
100,900,unknown_c11e-03_c25e-02_em10,0.005666666666666671,0.0030000000000000027,0.008666666666666675
100,900,unknown_c11e-03_c25e-02_stage1,0.021000000000000008,0.013000000000000008,0.030000000000000006
100,900,unknown_c11e-03_c25e-03_em10,0.007000000000000006,0.00366666666666667,0.010666666666666677
100,900,unknown_c11e-03_c25e-03_stage1,0.02233333333333334,0.014000000000000012,0.031666666666666676
100,1000,known_em10,0.0,0.0,0.0
100,1000,known_stage1,0.0,0.0,0.0
100,1000,oracle,0.0,0.0,0.0
100,1000,unknown_c11e-01_c21e-01_em10,0.6219999999999999,0.6103333333333333,0.632
100,1000,unknown_c11e-01_c21e-01_stage1,0.6219999999999999,0.6099916666666666,0.632
100,1000,unknown_c11e-01_c21e-02_em10,0.6219999999999999,0.6103333333333333,0.6323333333333333
100,1000,unknown_c11e-01_c21e-02_stage1,0.6219999999999999,0.61,0.632
100,1000,unknown_c11e-01_c21e-03_em10,0.6219999999999999,0.6103333333333334,0.632
100,1000,unknown_c11e-01_c21e-03_stage1,0.6219999999999999,0.61,0.6319999999999999
